# M=6^1, N=6, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
0.0 -12.000000000000002 -12.000000000000002 0.0 -0.0 1.1489328145391977 -3.569389868265008e-16
0.1 -11.755689809325863 -11.994661869633855 0.2389720603079923 0.001372580174386674 1.1366829364454247 -2.861253336805694e-17
0.2 -11.521466972636288 -11.98090911406079 0.45944214142450135 0.0048346970177730484 1.1245746581646243 7.0747269152340395e-16
0.3 -11.295823876658385 -11.961065310149404 0.6652414334910182 0.009715368496260044 1.11264656257011 8.517623578529959e-16
0.4 -11.0776552741044 -11.936570508075725 0.8589152339713262 0.015603992502550871 1.1008992463555527 -1.033544619872099e-15
0.5 -10.86612073430889 -11.908366424159489 1.0422456898505996 0.022237714257112382 1.0893189848674705 0.0
0.6 -10.66056201175483 -11.87709670456847 1.2165346928136378 0.029442032071369726 1.0778872853545678 -1.096467862683029e-15
0.7 -10.46045092363121 -11.843217466152128 1.382766542520918 0.03709769632062029 1.0665847859261275 1.3790374449847078e-17
0.8 -10.265355091667608 -11.807061501462494 1.5417064097948856 0.0451213778144352 1.0553927926758462 -6.5712063807987e-16
0.9 -10.074914624026714 -11.768877236009029 1.6939626119823143 0.053453919059363586 1.0442938076494754 9.209114865836163e-17
1.0 -9.888825759982236 -11.728853276543044 1.840027516560808 0.06205294639082647 1.0332716267267186 -3.3832933998273937e-16
1.1 -9.706829096177067 -11.687134399850411 1.9803053036733436 0.0708880856146864 1.022311262424454 -8.39065545667332e-16
1.2 -9.528700916289774 -11.643832277224522 2.1151313609347477 0.07993778304850253 1.0113988054530534 -3.2761323811532656e-16
1.3 -9.354246676849932 -11.599032862543275 2.244786185693342 0.0891871444923815 1.0005212755216233 -6.123284239633895e-16
1.4 -9.183296024853178 -11.552801610479861 2.3695055856266833 0.09862643527715273 0.9896664829359395 3.5001203702995233e-19
1.5 -9.015698925241603 -11.505187252150208 2.4894883269086057 0.10825001846896128 0.9788229092285448 4.734797696851703e-16
1.6 -8.85132260666187 -11.456224594034333 2.6049019873724633 0.11805558844369404 0.9679796090331739 -6.685252555983057e-16
1.7 -8.690049119903884 -11.40593664595409 2.7158875260502064 0.12804360627808317 0.9571261328144065 -7.956979408044828e-16
1.8 -8.531773361392982 -11.354336283450383 2.8225629220574007 0.13821687437031355 0.9462524690744177 -4.0412273597818634e-16
1.9 -8.376401453963647 -11.301427585472421 2.9250261315087736 0.14858020758657187 0.9353490044104292 -2.3907708105181257e-16
2.0 -8.223849405029556 -11.247206946129864 3.0233575411003075 0.15914017123366545 0.9244064998677386 -8.576448910628876e-16
2.1 -8.07404198209721 -11.191664031162071 3.117622049064861 0.16990486480209935 0.9134160822176618 6.134067694674191e-16
2.2 -7.9269117598823 -11.134782630713527 3.207870870831228 0.18088373625760448 0.9023692489888704 4.752478846227626e-17
2.3 -7.782398303759113 -11.076541446815947 3.294143143056834 0.19208741565539006 0.8912578862477171 -1.533720352847069e-16
2.4 -7.640447462035815 -11.016914844644083 3.3764673826082676 0.2035275596335897 0.8800742982377892 1.6976469604536134e-16
2.5 -7.501010745373666 -10.955873589806211 3.4548628444325455 0.21521670031957468 0.8688112480434964 -1.5387219095053427e-15
2.6 -7.364044776096887 -10.893385588770006 3.5293408126731176 0.227168093627076 0.8574620084360548 2.601684266182528e-16
2.7 -7.229510793551547 -10.829416645411523 3.599905851859976 0.23939556301861475 0.8460204219944458 -8.77888398987675e-16
