# M=3^1, N=3, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
30.0 -0.43840325163271704 -0.9123575808042887 0.47395432917157165 1.0534054493662293 0.02109649443474603 -4.673865352351416e-18
31.0 -0.4231472352902959 -0.8798372604008147 0.4566900251105188 1.0565050614911753 0.019670208741623976 4.364521469190521e-18
32.0 -0.4089049955927808 -0.8495008757961894 0.44059588020340856 1.0593033455408352 0.018382230550473666 4.3594836673626867e-16
33.0 -0.395579856621784 -0.8211405093144601 0.42556065269267607 1.061837313037393 0.017215429897400953 4.326481883274673e-16
34.0 -0.38308692312139336 -0.7945732398195434 0.41148631669815006 1.0641385815014868 0.016155221160540623 -3.581023828661863e-18
35.0 -0.3713513581952979 -0.7696375809717405 0.3982862227764426 1.066234270730272 0.015189127412037646 4.3399208609468714e-16
36.0 -0.3603069513726098 -0.7461904969723337 0.38588354559972393 1.0681477339733265 0.014306428458813181 4.377463421296006e-16
37.0 -0.34989492210072265 -0.7241048923366014 0.37420997023587876 1.069899157006244 0.013497874887920426 -1.4935234166809818e-18
38.0 -0.3400629151618815 -0.7032674922395132 0.3632045770776318 1.0715060510723142 0.012755454481087503 -1.4116282426022638e-18
39.0 -0.3307641533677017 -0.6835770458967008 0.352812892528999 1.07298366020268 0.012072200419487972 -8.855001222869946e-16
40.0 -0.3219567197861513 -0.6649427981373495 0.3429860783511982 1.0743452991738505 0.011442033021623103 -1.2666764876947368e-18
41.0 -0.313602947162271 -0.6472831844749665 0.3336802373126954 1.0756026350414891 0.010859628532046573 8.833622833666619e-16
42.0 -0.30566889645428924 -0.6305247131208633 0.3248558166665741 1.0767659225881006 0.010320309843349905 -2.2873392285380247e-18
43.0 -0.2981239097821009 -0.6146010039327813 0.31647709415068037 1.0778442019768284 0.009819955089324322 0.0
44.0 -0.29094022577322587 -0.5994519595761458 0.30851173380292 1.0788454652895894 0.009354920868238947 0.0
45.0 -0.28409264744308976 -0.5850230484562138 0.30093040101312407 1.079776797348994 0.008921977497165402 4.421103314733672e-16
46.0 -0.2775582544772104 -0.5712646824587356 0.29370642798152524 1.0806444952068635 0.008518254203122952 4.4125610519606616e-16
47.0 -0.27131615318155516 -0.558131675374742 0.2868155221931868 1.0814541698703992 0.008141192555587769 -8.845666667551069e-16
48.0 -0.26534725850277957 -0.545582770207909 0.2802355117051295 1.0822108331868492 0.007788506761743841 0.0
49.0 -0.25963410344583693 -0.5335802254708304 0.2739461220249935 1.0829189722842483 0.0074581496984575685 -1.6538179515621744e-18
50.0 -0.25416067197446224 -0.5220894521488635 0.26792878017440125 1.0835826135436937 0.007148283757652592 -1.585193202523386e-18
51.0 -0.24891225210318838 -0.5110786943103973 0.26216644220720897 1.084205377736164 0.00685725574467543 4.4104715979135266e-16
52.0 -0.2438753064038567 -0.5005187474210897 0.25664344101723296 1.0847905276787941 0.006583575201239132 4.426285611866483e-16
53.0 -0.2390373575756546 -0.4903827093174177 0.2513453517417631 1.085341009538294 0.006325895631529847 -1.4030261676487517e-18
54.0 -0.23438688708195501 -0.48064575954451905 0.24625887246256406 1.0858594887231563 0.0060829981972650915 -1.3498270966259726e-18
55.0 -0.2299132451528169 -0.4712849633911115 0.24137171823829462 1.086348381153551 0.0058537775189844874 -1.2984236301272107e-18
56.0 -0.22560657069945406 -0.462279097481676 0.23667252678222195 1.086809880571714 0.005637229279447585 -1.2509695951031827e-18
57.0 -0.22145771989483284 -0.4536084942304185 0.23215077433558567 1.08724598245147 0.00543243937334669 4.428837826700887e-16
58.0 -0.2174582023496879 -0.4452549028369347 0.22779670048724682 1.0876585049790155 0.005238574387540644 -8.84690991817662e-16
59.0 -0.21360012396126604 -0.43720136482157745 0.2236012408603114 1.088049107505145 0.005054873229182551 0.0
60.0 -0.2098761356375789 -0.4294321023687438 0.2195559667311649 1.0884193068090668 0.004880639746764703 -8.860122990381154e-16
61.0 -0.20627938720660685 -0.4219324179764605 0.21565303076985365 1.0887704914636092 0.0047152362121405935 4.430428326015392e-16
62.0 -0.20280348591082775 -0.4146886041072152 0.21188511819638747 1.0891039345494764 0.00455807755096631 -8.851437682625613e-16
63.0 -0.19944245896515703 -0.407687861703237 0.20824540273808 1.089420804930615 0.004408626225208359 -8.881782557517737e-16
64.0 -0.19619071972299176 -0.4009182265738528 0.20472750685086105 1.0897221772728296 0.004266387685075749 -8.872316722411708e-16
65.0 -0.19304303705226925 -0.3943685027867585 0.20132546573448923 1.090009040962329 0.004130906319283385 -8.872617189717121e-16
66.0 -0.18999450757272615 -0.38802820230214885 0.19803369472942267 1.0902823080594561 0.004001761842400734 0.0
67.0 -0.1870405304480867 -0.38188749018119805 0.19484695973311136 1.0905428204043908 0.003878566066282639 -8.606066604953339e-19
68.0 -0.1841767844637123 -0.37593713478053126 0.19176035031681893 1.0907913559762032 0.0037609600097803743 0.0
69.0 -0.18139920715216146 -0.37016846241387846 0.188769255261717 1.0910286345930977 0.0036486113068732147 -8.8817830653078555e-16
70.0 -0.1787039757568457 -0.3645733160225917 0.18586934026574597 1.0912553230304023 0.0035412118786338933 4.4369625673005457e-16
71.0 -0.1760874898481223 -0.35914401744941227 0.18305652760129 1.0914720396229804 0.0034384758388151557 -8.874151011207788e-16
72.0 -0.17354635542724076 -0.3538733329558893 0.1803269775286485 1.0916793584103421 0.003340137606742876 -8.874369265060013e-16
73.0 -0.17107737037199164 -0.34875444166410574 0.17767707129211413 1.0918778128754156 0.0032459502043819103 -7.203188515871131e-19
74.0 -0.1686775110940486 -0.3437809066386475 0.17510339554459892 1.0920678993217252 0.0031556837174163727 4.433887832296333e-16
75.0 -0.16634392029216766 -0.33894664835571336 0.1726027280635457 1.0922500799282213 0.0030691239025347123 -8.864753460551041e-16
76.0 -0.16407389569786635 -0.33424592033351896 0.1701720246356526 1.092424785516315 0.0029860709253015333 -6.62679290997327e-19
77.0 -0.1618648797211782 -0.32967328672212703 0.16780840700094884 1.0925924180595918 0.0029063382148233714 4.4279911319155356e-16
78.0 -0.15971444991376646 -0.3252236016720351 0.16550915175826864 1.0927533529631048 0.002829751423074617 -6.2814348758328005e-19
79.0 -0.15762031017523587 -0.3208919903195579 0.16327168014432203 1.0929079411359925 0.0027561474780551207 4.4286575342254464e-16
80.0 -0.15558028263606072 -0.3166738312436242 0.16109354860756347 1.0930565108785257 0.0026853737213008264 -2.9792794256798065e-19
81.0 -0.1535923001572668 -0.3125647402633056 0.15897244010603884 1.0931993696022537 0.0026172871212696573 -8.870164904501944e-16
82.0 -0.15165439939296935 -0.30856055545844063 0.15690615606547131 1.0933368053998702 0.0025517535550598144 -5.66450673237444e-19
83.0 -0.1497647143671803 -0.3046573233073384 0.1548926089401581 1.0934690884795424 0.0024886471517907784 4.432605146068032e-16
84.0 -0.14792147052102117 -0.3008512858458743 0.1529298153248531 1.0935964724769198 0.002427849691691635 -2.6952733421328023e-19
85.0 -0.14612297919069842 -0.2971388687615228 0.15101588957082437 1.0937191956564984 0.0023692500555194487 0.0
86.0 -0.14436763248036363 -0.29351667034410367 0.14914903786374006 1.0938374820129395 0.002312743719626933 -8.881783734822877e-16
87.0 -0.1426538984973502 -0.2899814512223914 0.14732755272504122 1.0939515422816144 0.0022582322923304352 4.425853931629035e-16
88.0 -0.14098031692029803 -0.28653012482233203 0.145549807902034 1.0940615748669038 0.002205623087834811 -8.871991960105768e-16
89.0 -0.13934549487338352 -0.28315974848853254 0.143814253615149 1.094167766695729 0.0021548287342473224 8.862651024357596e-16
90.0 -0.1377481030823037 -0.2798675152159972 0.1421194121336935 1.0942702940031344 0.002105766812609651 0.0
91.0 -0.1361868722898492 -0.27665074594386685 0.14046387365401766 1.094369323055993 0.0020583595241809812 8.874930336415446e-16
92.0 -0.13466058991086952 -0.27350688236720866 0.13884629245633917 1.0944650108203433 0.0020125333834686396 0.0
93.0 -0.13316809690820663 -0.2704334802267862 0.13726538331857957 1.0945575055773231 0.001968218934782951 4.4365228486098664e-16
94.0 -0.13170828487277414 -0.26742820304022763 0.1357199181674535 1.094646947492124 0.0019253504902316428 -8.87537246964334e-16
95.0 -0.13028009329240636 -0.26448881624117176 0.1342087229487654 1.0947334691400492 0.0018838658873799596 4.436710059955114e-16
96.0 -0.12888250699540735 -0.26161318169582093 0.1327306747004136 1.0948171959932993 0.0018437062648641762 -8.877691437132539e-16
97.0 -0.12751455375591675 -0.25879925256891856 0.13128469881300184 1.0948982468717994 0.0018048158544780295 8.873771010955558e-16
98.0 -0.12617530204928062 -0.2560450685135054 0.12986976646422477 1.0949767343610666 0.0017671417883564908 -8.873938242825683e-16
99.0 -0.12486385894659044 -0.25334875116093514 0.1284848922143447 1.095052765199847 0.001730633920043653 -8.877941856646962e-16
100.0 -0.12357936813843799 -0.2507084998895589 0.1271291317511209 1.0951264406399581 0.0016952446582607157 3.763527716012609e-19
