# M=3^2, N=9, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
81.0 -0.9263477972103927 -1.8956780584260313 0.9693302612156385 2.1860207583343696 0.005319649280297139 -2.8334953109317342e-14
82.0 -0.914534059823448 -1.8708515037878213 0.9563174439643732 2.1863152971323765 0.0051842076345739105 1.1020550283010096e-14
83.0 -0.9030191356327592 -1.8466722268649254 0.9436530912321661 2.186598269889891 0.005053897529630438 -8.842534839978115e-15
84.0 -0.8917917779600962 -1.823115026073297 0.9313232481132006 2.1868702794597885 0.004928461736357958 -1.3339080469342188e-14
85.0 -0.8808413001574374 -1.8001560020984315 0.919314701940994 2.1871318896157224 0.004807659020972549 3.543637715440458e-15
86.0 -0.8701575410140556 -1.7777724742051904 0.9076149331911348 2.1873836280743473 0.004691262960501915 -2.2145642286085886e-14
87.0 -0.8597308327082546 -1.7559429029642826 0.8962120702560279 2.1876259892466914 0.0045790608598296695 -6.231471162952319e-15
88.0 -0.849551971087084 -1.7346468188253577 0.8850948477382736 2.187859436746164 0.004470852760373566 -1.06879049498823e-14
89.0 -0.839612188078226 -1.7138647560239182 0.8742525679456923 2.188084405677719 0.004366450531711198 5.707270167904738e-15
90.0 -0.8299031260569354 -1.6935781913603072 0.8636750653033719 2.188301304729739 0.0042656770381824536 -7.122464541708401e-15
91.0 -0.8204168140076435 -1.6737694874344928 0.8533526734268492 2.1885105180879725 0.004168365373497217 -2.746873975444703e-15
92.0 -0.8111456453347015 -1.6544218399606656 0.8432761946259641 2.1887124071887136 0.00407435815705303 -9.74283886255409e-15
93.0 -0.8020823571901403 -1.6355192288215659 0.8334368716314255 2.1889073123264953 0.003983506886292443 -2.678681769113795e-15
94.0 -0.7932200111983635 -1.6170463725547841 0.8238263613564205 2.1890955541300983 0.003895671340100709 -7.105427562282981e-15
95.0 -0.784551975468424 -1.5989886859920361 0.8144367105236121 2.1892774349189903 0.003810719028583644 -1.687285243877421e-14
96.0 -0.7760719077942754 -1.5813322407979231 0.8052603330036479 2.1894532399512956 0.0037285246852182203 -2.0404104912484146e-14
97.0 -0.7677737399521293 -1.5640637286782009 0.7962899887260716 2.1896232385731014 0.003648969797647392 -3.5794393204156695e-15
98.0 -0.7596516630119248 -1.547170427047924 0.7875187640359993 2.1897876852779623 0.003571942173766981 -1.9512971331173986e-14
99.0 -0.7517001135870338 -1.5306401669687801 0.7789400533817463 2.1899468206845594 0.0034973355401016603 -4.4276978317473965e-15
100.0 -0.743913760952807 -1.5144613031816014 0.7705475422287943 2.19010087243974 0.00342504916978035 -6.221812446355538e-15
