# M=4^1, N=4, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
5.6 -3.0545065803088605 -5.758867047014459 2.704360466705599 0.49166832824514417 0.4897568630139093 2.3466980112947853e-16
5.7 -3.00674894203832 -5.698643825281825 2.6918948832435046 0.5053420591225202 0.4791306704695094 -7.394916400678758e-16
5.8 -2.9600478866986912 -5.638431308145956 2.678383421447265 0.5190311571904885 0.4686621067133855 -1.9960414018074913e-16
5.9 -2.914384578395854 -5.57827975965367 2.663895181257816 0.5327223479194204 0.4583567390769277 -3.4590455430621126e-18
6.0 -2.869739978337469 -5.518238157391349 2.64849817905388 0.5464025216687444 0.44821956199625074 3.452579937778829e-16
6.1 -2.8260948780122677 -5.458354004357047 2.6322591263447794 0.5600587941727786 0.43825499577835936 -7.012529766741457e-16
6.2 -2.78342993310983 -5.39867316156926 2.6152432284594305 0.5736785629915674 0.42846689025195805 -7.053346964046408e-16
6.3 -2.741725697781939 -5.339239701929413 2.597514004147474 0.5872495595331189 0.41885853287402447 1.3519206771580684e-16
6.4 -2.7009626588791917 -5.280095785499954 2.579133126620763 0.6007598963402245 0.40943266083539903 -6.251448049162605e-16
6.5 -2.661121269830985 -5.221281556034231 2.5601602862032458 0.6141981094207003 0.4001914766923828 -7.196991325717353e-16
6.6 -2.6221819838724127 -5.162835058302514 2.540653074430101 0.6275531954827397 0.39113666704556455 8.424845997138376e-17
6.7 -2.584125286357455 -5.104792175503796 2.520666889146341 0.6408146440155341 0.38226942379110773 -8.003642922390864e-17
6.8 -2.546931725933436 -5.047186585836891 2.500254859903455 0.6539724642281729 0.3735904674818348 -7.830693062181698e-17
6.9 -2.510581944386569 -4.99004973712742 2.4794677927408513 0.6670172069260731 0.36510007235453573 1.05656486126317e-18
7.0 -2.4750567050019794 -4.9334108382685535 2.4583541332665746 0.6799399814632211 0.3567980926048123 2.9368075226851743e-16
7.1 -2.440336919313539 -4.87729686613158 2.4369599468180407 0.6927324679596699 0.348683989519825 -7.524923961917454e-17
7.2 -2.406403672148844 -4.821732586534917 2.4153289143860732 0.7053869250170344 0.3407568591116301 -5.966578414979093e-16
7.3 -2.373238244902428 -4.766740587824112 2.3935023429216833 0.7178961932000617 0.33301545992803755 8.73592678772875e-19
7.4 -2.3408221369957323 -4.712341325607497 2.3715191886117646 0.7302536945798636 0.32545824075326146 0.0
7.5 -2.3091370855053057 -4.65855317720891 2.349416091703605 0.7424534286546295 0.3180833679459744 -8.210126649428476e-16
7.6 -2.2781650829611295 -4.605392504436299 2.3272274214751696 0.7544899649769191 0.31088875219733747 -8.201868460189459e-16
7.7 -2.247888393334931 -4.552873723320237 2.3049853299853065 0.7663584328233929 0.30387207452490594 5.087413693806445e-16
7.8 -2.2182895662538518 -4.501009379544772 2.282719813290921 0.778054508244289 0.2970308113505321 3.801481173101705e-16
7.9 -2.1893514494879764 -4.449810228372632 2.260458778884656 0.7895743988259046 0.2903622585398943 3.308585572266707e-19
8.0 -2.161057199771201 -4.39928531795346 2.238228118182259 0.8009148264913895 0.2838635543090205 -7.664659816116472e-16
8.1 -2.1333902920237757 -4.349442074995629 2.216051782971853 0.8120730086532818 0.2775317009281144 3.0224758723448385e-19
8.2 -2.1063345270517835 -4.300286391876259 2.1939518648244754 0.8230466380165441 0.2713635851754599 5.911866077695601e-17
8.3 -2.0798740378040588 -4.25182271435877 2.171948676554712 0.8338338613137627 0.2653559975142255 3.3037211146031485e-16
8.4 -2.053993294270642 -4.20405412918055 2.1500608349099077 0.8444332572354762 0.25950564998234565 8.419127015189568e-17
8.5 -2.0286771071091128 -4.15698245086408 2.1283053437549664 0.8548438137984833 0.25380919280072173 2.7798154354783427e-17
8.6 -2.003910630086155 -4.11060830719147 2.1066976771053145 0.8650649053744216 0.24826322971772732 2.6469171124358792e-17
8.7 -1.9796793614216184 -4.06493122286465 2.0852518614430315 0.875096269579898 0.2428643321187376 2.6377774995027967e-17
8.8 -1.9559691441213989 -4.019949700950199 2.0639805568288 0.8849379842085237 0.2376090519379415 0.0
8.9 -1.9327661653836978 -3.975661301778895 2.042895136395197 0.8945904443647933 0.23249393341677044 2.484430499204234e-17
9.0 -1.9100569551608657 -3.932062719035355 2.022005763874489 0.9040543399398338 0.22751552375849143 -4.845612120069646e-17
9.1 -1.887828383956179 -3.8891498528322215 2.0013214688760423 0.9133306335501347 0.22267038273252532 4.1967283244939813e-16
9.2 -1.8660676599315886 -3.846917879616673 1.9808502196850843 0.9224205390422763 0.21795509128461857 -2.2965109199864213e-17
9.3 -1.8447623253989553 -3.8053613188043984 1.9605989934054433 0.9313255006499808 0.2133662592107354 -8.413680536031488e-16
9.4 -1.8239002527634784 -3.7644740960780894 1.940573843314611 0.940047172873982 0.20890053195309766 -8.423390396558567e-16
9.5 -1.8034696399841126 -3.7242496033240564 1.9207799633399438 0.9485874011409297 0.20455459657677486 3.9936109267485387e-16
9.6 -1.7834590056118016 -3.6846807552121783 1.901221749600377 0.9569482032843838 0.2003251869845209 0.0
9.7 -1.763857183462331 -3.645760042451435 1.881902858989104 0.9651317518789917 0.19620908842619156 -2.0468920208494455e-17
9.8 -1.744653316976655 -3.607479581776073 1.8628262647994185 0.97314035744838 0.19220314135747565 2.066288908411914e-17
9.9 -1.7258368533176434 -3.569831162736305 1.8439943094186615 0.9809764525578295 0.1883042447006485 -2.8219294571966896e-19
10.0 -1.7073975372484 -3.53280629138296 1.8254087541345598 0.9886425767944119 0.18450935855775075 -7.877985219642711e-16
