# M=2^1, N=2, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
3.6 -2.5863424398922623 -3.6476860207004256 1.0613435808081633 0.08795682472952926 0.6148151213989015 0.0
3.7 -2.557096549884062 -3.63050816311726 1.0734116132331981 0.09223215694613944 0.6050917810462589 0.0
3.8 -2.5283179650969063 -3.61311001741716 1.0847920523202534 0.0965603234785144 0.5954800352371693 0.0
3.9 -2.5000000000000004 -3.595505617977529 1.0955056179775284 0.10093764954552167 0.5859829649371977 0.0
4.0 -2.4721359549995796 -3.577708763999664 1.1055728090000843 0.10536051565782664 0.5766033143570135 0.0
4.1 -2.4447191235938206 -3.559733002227502 1.1150138786336818 0.10982536246479135 0.5673435051846192 0.0
4.2 -2.417742799230607 -3.541591611351775 1.123848812121168 0.11432869519435665 0.5582056510049924 0.0
4.3 -2.391200281863816 -3.523297588062604 1.132097306198788 0.1188670876909075 0.549191571809205 0.0
4.4 -2.3650848842053303 -3.504863634706588 1.139778750501258 0.12343718605800588 0.5403028085048148 0.0
4.5 -2.3393899376714553 -3.486302148498198 1.1469122108267427 0.12803571191458119 0.531540637348785 0.0
4.6 -2.314108798023731 -3.4676252122301405 1.1535164142064094 0.13265946527460343 0.5229060842330725 0.0
4.7 -2.2892348507054483 -3.4488445864229145 1.1596097357174662 0.13730532706158377 0.5143999387616682 0.0
4.8 -2.2647615158762404 -3.429971702850177 1.1652101869739364 0.14197026127038645 0.506022768065814 0.0
4.9 -2.240682253148256 -3.4110176593738033 1.170335406225547 0.1466513167897373 0.4977749303117061 0.0
5.0 -2.216990566028302 -3.391993216020352 1.1750026499920503 0.15134562889965086 0.48965658786198357 0.0
5.1 -2.1936800060712365 -3.372908792229299 1.1792287861580621 0.15605042045856407 0.4816677200587452 0.0
5.2 -2.1707441767506257 -3.3537744652025494 1.1830302884519237 0.16076300279551012 0.4738081356018664 0.0
5.3 -2.1481767370533578 -3.3345999692845587 1.186423232231201 0.16548077632289834 0.4660774845017045 0.0
5.4 -2.125971404805462 -3.3153946963025933 1.1894232914971314 0.17020123088582667 0.45847526959040286 0.0
5.5 -2.1041219597369003 -3.296167696797471 1.1920457370605708 0.17492194586377996 0.4510008575802628 0.0
5.6 -2.0826222462934814 -3.276927682076163 1.1943054357826814 0.17964059004069544 0.44365348966185025 0.0
5.7 -2.0614661762044135 -3.257683027019199 1.1962168508147855 0.1843549212591729 0.43643229163794633 0.0
5.8 -2.0406477308142503 -3.2384417735775517 1.1977940427633014 0.18906278587443037 0.4293362835926775 0.0
