# M=2^1, N=2, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
47.0 -0.337994882120434 -0.6711973921934484 0.3332025100730144 0.6653796698736307 0.014203839118167983 0.0
48.0 -0.33105012119287885 -0.6575959492214294 0.3265458280285505 0.6664789334777849 0.01362910998989148 0.0
49.0 -0.3243831746128187 -0.6445275956086088 0.32014442099579016 0.6675150203667711 0.013088368350419181 0.0
50.0 -0.31797780234432543 -0.6319620044266914 0.313984202082366 0.6684926189960054 0.012579001382377936 0.0
51.0 -0.31181899828061327 -0.6198710753808478 0.3080520771002345 0.6694159964515517 0.012098641210231274 0.0
52.0 -0.30589287593181086 -0.6082287370157646 0.3023358610839537 0.6702890424838946 0.011645138004543486 0.0
53.0 -0.30018656651479364 -0.5970107693202042 0.29682420280541055 0.6711153083406161 0.011216536450916378 0.0
54.0 -0.2946881279123613 -0.5861946443578494 0.2915065164454881 0.6718980410778196 0.010811055113607256 0.0
55.0 -0.28938646318050687 -0.5757593828564432 0.28637291967593637 0.6726402139334662 0.010427068296083652 0.0
56.0 -0.284271247461901 -0.5656854249492381 0.2814141774873371 0.6733445532637664 0.010063090060804376 0.0
57.0 -0.2793328623163189 -0.5559545134887548 0.2766216511724359 0.6740135624742731 0.009717760120852632 0.0
58.0 -0.27456233660889423 -0.5465495885481242 0.2719872519392299 0.6746495433181222 0.009389831358139372 0.0
59.0 -0.2699512932083918 -0.5374546918943122 0.2675033986859204 0.6752546148833852 0.00907815875827602 0.0
60.0 -0.26549190084311197 -0.5286548803640718 0.26316297952095985 0.6758307305484852 0.00878168958211482 0.0
61.0 -0.26117683054404867 -0.5201361472007449 0.2589593166566962 0.67637969314775 0.008499454619126372 0.0
62.0 -0.25699921617556687 -0.5118853505207873 0.25488613434522045 0.6769031685575552 0.008230560389179022 0.0
63.0 -0.25295261861485535 -0.5038901481753908 0.2509375295605354 0.6774026978864419 0.007974182177477368 0.0
64.0 -0.24903099319419866 -0.4961389383568339 0.24710794516263526 0.6778797084291573 0.007729557802788259 0.0
65.0 -0.24522866006588148 -0.4886208053728648 0.2433921453069833 0.6783355235245292 0.007495982032409908 0.0
66.0 -0.24154027718932286 -0.4813254700769498 0.23978519288762692 0.6787713714396388 0.007272801568535705 0.0
67.0 -0.23796081567467822 -0.4742432444988314 0.23628242882415318 0.6791883933877395 0.0070594105404096575 0.0
68.0 -0.23448553724737953 -0.46736499026958894 0.23287945302220942 0.6795876507743137 0.006855246444963523 0.0
69.0 -0.23110997362451127 -0.4606820804791647 0.22957210685465346 0.6799701317543847 0.006659786485840802 0.0
70.0 -0.22782990761707425 -0.4541863646429276 0.22635645702585336 0.6803367571743046 0.006472544266881898 0.0
71.0 -0.224641355792503 -0.44787013648789825 0.22322878069539526 0.680688385962672 0.006293066801465662 0.0
72.0 -0.2215405525496665 -0.44172610429938597 0.2201855517497195 0.6810258200276005 0.006120931803851534 0.0
73.0 -0.21852393547431262 -0.4357473635954677 0.21722342812115505 0.6813498087109412 0.005955745232568846 0.0
74.0 -0.2155881318567905 -0.4299273719203671 0.21433924006357663 0.6816610528443775 0.005797139059509394 0.0
75.0 -0.21272994626615463 -0.42425992556882286 0.21152997930266826 0.6819602084472999 0.005644769241374239 0.0
76.0 -0.20994634908560042 -0.4187391380721711 0.2087927889865707 0.6822478901019092 0.005498313872833103 0.0
77.0 -0.20723446592380876 -0.4133594202935297 0.2061249543697209 0.6825246740371846 0.005357471503082725 0.0
78.0 -0.2045915678253177 -0.4081154619942781 0.2035238941689604 0.6827911009498537 0.005221959599497292 0.0
79.0 -0.2020150622106333 -0.40300221474726083 0.2009871525366275 0.6830476785876004 0.005091513143958849 0.0
80.0 -0.1995024844835611 -0.39801487608399577 0.1985123916004347 0.6832948841169334 0.004965883348883039 0.0
81.0 -0.197051490249266 -0.3931488747737289 0.1960973845244629 0.6835331662959603 0.004844836481527866 0.0
82.0 -0.19465984809196119 -0.3883998571417039 0.1937400090497427 0.6837629474700521 0.004728152786223893 0.0
83.0 -0.19232543286593895 -0.3837636743425027 0.19143824147656374 0.6839846254066754 0.00461562549538287 0.0
84.0 -0.190046219457973 -0.3792363705119817 0.18919015105400872 0.6841985749839322 0.004507059921015912 0.0
85.0 -0.18782027698298867 -0.3748141717282085 0.18699389474521982 0.6844051497459362 0.004402272619394023 0.0
86.0 -0.18564576337836816 -0.3704934757179913 0.18484771233962313 0.6846046833368314 0.004301090622183605 0.0
87.0 -0.18352092036538215 -0.36627084225119677 0.18274992188581463 0.6847974908240989 0.004203350728122976 0.0
88.0 -0.18144406874904315 -0.3621429841700743 0.18069891542103114 0.6849838699207849 0.004108898849832175 0.0
89.0 -0.17941360403021223 -0.3581067590053767 0.17869315497516447 0.6851641021153237 0.004017589410943822 0.0
90.0 -0.17742799230606934 -0.3541591611351775 0.17673116882910814 0.6853384537168339 0.003929284789154451 0.0
91.0 -0.1754857664371206 -0.3502973144460127 0.1748115480088921 0.6855071768229818 0.0038438548012679355 0.0
92.0 -0.17358552246078282 -0.34651846545936804 0.1729329429985852 0.6856705102169269 0.0037611762266567734 0.0
93.0 -0.17172591623326722 -0.3428199768895824 0.17109406065631516 0.6858286801991145 0.0036811323658782376 0.0
94.0 -0.1699056602830191 -0.33919932160203525 0.16929366131901616 0.685981901359359 0.003603612631575378 0.0
95.0 -0.16812352086035287 -0.33565407694301497 0.1675305560826621 0.686130377293937 0.003528512168925245 0.0
96.0 -0.16637831516918192 -0.3321819194149599 0.16580360424577795 0.6862743012721833 0.0034557315032771015 0.0
97.0 -0.16466890876788862 -0.32878061967287503 0.1641117109049864 0.6864138568565681 0.003385176212766589 0.0
98.0 -0.1629942131274181 -0.3254480378196273 0.16245382469220915 0.6865492184799049 0.0033167566238855935 0.0
99.0 -0.16135318333563087 -0.3221821189795723 0.1608289356439414 0.6866805519830667 0.00325038752823242 0.0
100.0 -0.15974481593780995 -0.3189808891315601 0.1592360731937501 0.6868080151162096 0.0031859879187184914 0.0
