# M=4^1, N=4, PBC
# U/t E0/t <K>/t <V>/t S2(n=2) S2(l=2) Eop(l=2)
0.0 -8.0 -8.0 0.0 2.2204460492503154e-15 1.2966822024302043 -3.330669073875466e-16
0.1 -7.852270887655462 -7.99779881416776 0.1455279265122984 0.0006591714766034029 1.2760231964505526 5.375003515058652e-5
0.2 -7.708816293090659 -7.9916961225163545 0.28287982942569556 0.002481696154446972 1.256768082497971 0.00019769532166334728
0.3 -7.569282988152271 -7.982312479566971 0.4130294914146998 0.00527459269801125 1.2387326021268872 0.00040994516746915914
0.4 -7.433371148230334 -7.970130459427006 0.5367593111966715 0.00888694336751494 1.2217557174376512 0.0006731297953343463
0.5 -7.300824118219232 -7.955529278156486 0.6547051599372538 0.013199685229077157 1.2056969806026496 0.0009734755957306004
0.6 -7.171420487172918 -7.938809735818462 0.7673892486455438 0.018118158345897518 1.1904337362412507 0.0013000792279072961
0.7 -7.044967905071376 -7.9202123302998535 0.8752444252284775 0.02356662197549975 1.1758585151048309 0.0016443370419357028
0.8 -6.921298218322731 -7.899930545419966 0.9786323270972356 0.02948417957155209 1.161876750001152 0.0019994947972261437
0.9 -6.800263608340925 -7.878120713652818 1.077857105311892 0.035821717511015434 1.1484048372083866 0.002360290373810989
1.0 -6.681733497641256 -7.854909432535829 1.1731759348945725 0.042539578223750735 1.1353685196649932 0.0027226685264284674
1.1 -6.5655920471538 -7.830399220980722 1.2648071738269224 0.04960576958890977 1.1227015512024683 0.003083551713654188
1.2 -6.4517361122336725 -7.80467289849082 1.3529367862571475 0.056994569333845675 1.1103445981895823 0.003440654843557163
1.3 -6.340073557228168 -7.777797029148658 1.4377234719204903 0.0646854230742336 1.0982443381724663 0.0037923346526379815
1.4 -6.23052185248073 -7.749824673927101 1.519302821446371 0.07266206273158886 1.0863527204810144 0.0041374665939571415
1.5 -6.123006895541136 -7.720797626104834 1.5977907305636982 0.08091179194848369 1.074626359472716 0.004475343731550582
1.6 -6.017462011739824 -7.690748256197752 1.6732862444579277 0.08942489927842476 1.0630260363020678 0.004805593359090591
1.7 -5.913827099359856 -7.659701058581126 1.7458739592212704 0.09819417007732419 1.0515162895612569 0.005128107985668899
1.8 -5.812047892266685 -7.627673967566365 1.8156260752996805 0.10721447535670482 1.040065078802726 0.005442988036912492
1.9 -5.712075318666268 -7.5946794931473365 1.8826041744810682 0.11648242120276554 1.0286435079006235 0.0057504941621845575
2.0 -5.613864939117684 -7.5607257138990525 1.9468607747813689 0.12599604629527034 1.0172255975435835 0.006051007459469421
2.1 -5.5173764503668545 -7.525817155179066 2.008440704812211 0.1357545579794912 1.0057880979886382 0.006344996258840229
2.2 -5.422573244243569 -7.48995557386501 2.0673823296214406 0.14575809953601593 0.9943103346470237 0.006632988365260837
2.3 -5.329422012960081 -7.45314066567412 2.123718652714038 0.15600754295695468 0.982774080204065 0.006915547868113884
2.4 -5.237892393803692 -7.415370707171072 2.17747831336738 0.16650430281528256 0.9711634478700677 0.007193255790369511
2.5 -5.1479566475311085 -7.376643141543119 2.2286864940120106 0.17725016780724787 0.9594648010746749 0.0074666939835175755
2.6 -5.059589365825735 -7.336955114868199 2.277365749042464 0.18824714732888476 0.947666675501211 0.0077364317822824595
2.7 -4.9727672040291075 -7.296303967756496 2.3235367637273887 0.19949733106832088 0.93575970984646 0.008003015020510361
2.8 -4.887468636047601 -7.254687685790484 2.367219049742882 0.211002760093124 0.9237365821146655 0.008266957080757269
2.9 -4.803673728899333 -7.212105311040267 2.408431582140934 0.2227653083137787 0.9115919486344846 0.008528731707709597
3.0 -4.721363934828824 -7.1685573160313005 2.447193381202476 0.23478657352950813 0.8993223833412464 0.008788767362350808
3.1 -4.640521899298101 -7.124045940848958 2.483524041550856 0.24706777752561618 0.8869263152061329 0.009047442931318808
3.2 -4.561131283477149 -7.078575493548719 2.51744421007157 0.25960967490231285 0.8744039620274849 0.009305084636076665
3.3 -4.483176600115986 -7.0321526136808465 2.548976013564861 0.27241247048099765 0.8617572591315619 0.009561964010284864
3.4 -4.406643061893434 -6.984786498516552 2.578143436623118 0.28547574526119307 0.848989781863131 0.009818296832372888
3.5 -4.331516441511434 -6.936489091465907 2.6049726499544725 0.2987983909932357 0.8361066610791151 0.010074242914619485
3.6 -4.257782942943846 -6.8872752321932005 2.629492289249354 0.3123785534925386 0.8231144911886693 0.010329906660718055
3.7 -4.185429083359625 -6.837162768051646 2.6517336846920205 0.3262135848529457 0.8100212306060047 0.010585338311678879
3.8 -4.114441585325883 -6.786172626663675 2.671731041337792 0.3403000047224124 0.7968360947925973 0.010840535805463776
3.9 -4.04480727895976 -6.7343288497531155 2.6895215707933557 0.3546334707862267 0.7835694423567313 0.011095447179503538
4.0 -3.976513013742054 -6.681658588676612 2.7051455749345585 0.3692087585640917 0.7702326549445111 0.011349973447758389
4.1 -3.909545579732742 -6.628192062489685 2.7186464827569434 0.3840197505700085 0.7568380118910679 0.011603971885543964
4.2 -3.8438916379411374 -6.573962479801243 2.7300708418601056 0.39905943481141903 0.7433985607984015 0.011857259656443478
4.3 -3.7795376596038732 -6.51900592610363 2.739468266499757 0.41431991251945116 0.7299279853628071 0.012109617716471899
4.4 -3.716469874114 -6.463361218696726 2.7468913445827265 0.4297924149084455 0.7164404718864462 0.012360794931555015
4.5 -3.6546742253267266 -6.407069731738579 2.752395506411853 0.4454673286643428 0.702950575973639 0.012610512345602412
4.6 -3.5941363359432854 -6.350175194336516 2.7560388583932305 0.46133422976070126 0.689473090931765 0.01285846753802919
4.7 -3.5348414796462775 -6.292723464928569 2.7578819852822916 0.47738192510196203 0.6760229193717172 0.013104339011731397
