# M=6^1, N=6, PBC
# U/t E0/t <K>/t <V>/t S2(n=3) S2(l=3) Eop(l=3)
7.8 -3.096615731650184 -6.243460308189222 3.1468445765390385 1.900110158354353 0.32016099939793585 0.04778397715151124
7.9 -3.056771673915319 -6.165367029035853 3.108595355120534 1.926047637049676 0.31126271561540475 0.047646929106750946
8.0 -3.0179065577820587 -6.088796703557582 3.0708901457755235 1.9513805295413242 0.30267696643119274 0.04748611035243394
8.1 -2.979989166993283 -6.013739271884628 3.033750104891345 1.9761070690277651 0.2943943215105486 0.04730273587097194
8.2 -2.942989200390236 -5.940181478235477 2.997192277845241 2.0002273972499114 0.2864052137875292 0.047098024971415166
8.3 -2.9068772750106295 -5.868107261677392 2.9612299866667624 2.023743406050889 0.2787000121415629 0.04687319379437752
8.4 -2.8716249244773855 -5.797498121949088 2.925873197471703 2.04665858026649 0.2712690846575982 0.046629448681567626
8.5 -2.8372045932606977 -5.7283334595271125 2.891128866266415 2.0689778436673056 0.2641028531482078 0.046367980369966415
8.6 -2.8035896273613368 -5.660590889686729 2.8570012623253915 2.090707409380467 0.25719183964525094 0.04608995896426449
8.7 -2.770754261924783 -5.59424653077148 2.8234922688466977 2.111854635945792 0.2505267055766208 0.04579652963693666
8.8 -2.7386736062560697 -5.529275267256894 2.790601661000824 2.1324278899089664 0.2440982843337168 0.04548880900280699
8.9 -2.707323626664912 -5.465650988480171 2.7583273618152586 2.152436415627068 0.23789760791284598 0.045167882113922725
9.0 -2.6766811275304243 -5.403346804121588 2.726665676591163 2.1718902127588247 0.23191592828170068 0.044834800020765196
9.1 -2.64672373093606 -5.342335237675311 2.695611506739251 2.19079992173397 0.2261447340833338 0.04449057784689254
9.2 -2.6174298551879787 -5.282588399245706 2.6651585440577277 2.209176717342564 0.22057576324759895 0.044136193325899006
9.3 -2.588778692494786 -5.224078139060937 2.635299446566151 2.2270322104542433 0.21520101203497152 0.043772585751921146
9.4 -2.560750186053531 -5.166776183114907 2.6060259970613755 2.244378357768764 0.2100127409925484 0.043400655297582635
9.5 -2.533325006756219 -5.110654252340247 2.577329245584027 2.2612273794096995 0.2050034782569991 0.04302126265617133
9.6 -2.506484529703057 -5.055684166684457 2.5491996369814 2.2775916841023 0.20016602059600505 0.0426352289679298
9.7 -2.4802108106827023 -5.001837935413635 2.521627124730932 2.2934838016213877 0.19549343253840687 0.04224333599332941
9.8 -2.454486562756819 -4.949087834909052 2.4946012721522326 2.30891632215428 0.19097904390444698 0.04184632649935108
9.9 -2.4292951330649926 -4.8974064751536766 2.4681113420886835 2.3239018421951743 0.1866164460113871 0.04144490482770929
10.0 -2.4046204799474467 -4.846766856032592 2.4421463760851454 2.3384529165695684 0.18239948679672685 0.04103973761685797
