# M=2^2, N=4, PBC
# U/t E0/t <K>/t <V>/t S2(n=1) S2(l=1) Eop(l=1)
38.0 -1.726514555695028 -3.5288743724648555 1.8023598167698276 1.2848489385539146 0.04757300437017888 -5.216625781036092e-18
39.0 -1.6803634175052813 -3.4317071420052407 1.7513437244999592 1.2904603015112133 0.04503396618055603 -4.9413693921573625e-18
40.0 -1.6366366583306453 -3.3397672596575196 1.7031306013268743 1.2956233063972764 0.042693073617836905 -8.740527982046093e-16
41.0 -1.5951480466425112 -3.2526502084772444 1.6575021618347332 1.3003833426043794 0.04053036854184036 4.261720691621743e-16
42.0 -1.5557298208276682 -3.1699908942542825 1.6142610734266145 1.3047803995460114 0.038528311327617956 4.234514678703162e-18
43.0 -1.5182304843495145 -3.09145917626602 1.5732286919165057 1.3088497834473118 0.03667144407335439 -4.079700368489803e-18
44.0 -1.4825129035484395 -3.0167559526431647 1.5342430490947252 1.312622732548347 0.03494610594451516 4.286419016161426e-16
45.0 -1.4484526618717235 -2.945609729775045 1.4971570679033215 1.3161269453412454 0.033340191918500794 4.477534646854727e-16
46.0 -1.415936631966582 -2.877773613374385 1.461836981407803 1.3193870345030645 0.0318429477402604 3.52369565795066e-18
47.0 -1.3848617333763817 -2.8130226664858373 1.4281609331094556 1.3224249174102294 0.03044479516387645 8.679698940955642e-16
48.0 -1.35513384879047 -2.751151586702542 1.396017737912072 1.3252601525464922 0.029137182589223622 3.228939402317539e-18
49.0 -1.3266668761102751 -2.691972661097817 1.3653057849875423 1.3279102297425334 0.027912457048504997 6.169584323108356e-18
50.0 -1.299381897170057 -2.635313962893662 1.3359320657236051 1.330390820998782 0.026763754189515168 0.0
51.0 -1.273206446922087 -2.5810177587166057 1.3078113117945187 1.3327159976263212 0.02568490347001459 4.4126576852944824e-16
52.0 -1.2480738693708506 -2.528939099493808 1.2808652301229575 1.3348984185738066 0.02467034624312676 -5.4639707635759676e-18
53.0 -1.2239227486069377 -2.478944571683471 1.2550218230765333 1.33694949407212 0.023715064796828327 4.3883881532659045e-16
54.0 -1.2006964050203908 -2.4309111886791874 1.2302147836587967 1.3388795281048635 0.022814520726268762 0.0
55.0 -1.178342448223893 -2.3847254049400113 1.2063829567161184 1.3406978426850784 0.02196460127840241 -8.711688560719248e-16
56.0 -1.156812379436266 -2.3402822377334425 1.1834698582971765 1.3424128864728377 0.021161572524294677 4.440912191832575e-16
57.0 -1.1360612371054652 -2.29748448338862 1.1614232462831549 1.344032329891631 0.02040203839365377 -8.746278140819692e-16
58.0 -1.1160472804198351 -2.2562420166867403 1.140194736266905 1.3455631485831188 0.019682904755127194 -4.3546201076290844e-18
59.0 -1.0967317060932318 -2.2164711635045213 1.1197394574112898 1.3470116967708416 0.019001347850240453 -8.713431266825113e-16
60.0 -1.0780783944355716 -2.1780941381087784 1.1000157436732065 1.3483837718757097 0.018354786492698765 8.800457715404088e-16
61.0 -1.0600536812533632 -2.1410385376051995 1.0809848563518365 1.349684671533365 0.01774085753189505 4.4408637250494463e-16
62.0 -1.0426261525797516 -2.1052368869978766 1.0626107344181253 1.3509192440000437 0.01715739415263176 4.4029423688932515e-16
63.0 -1.0257664596228786 -2.0706262291393376 1.044859769516459 1.3520919327947147 0.01660240664455699 -8.808156553133175e-16
64.0 -1.0094471516551855 -2.037147754562888 1.0277006029077027 1.3532068163074273 0.016074065327032858 4.334077261583821e-16
65.0 -0.9936425248532241 -2.0047464668053463 1.0111039419521224 1.3542676430031781 0.01557068535890608 -8.881762276014281e-16
66.0 -0.9783284853447349 -1.9733708793627485 0.9950423940180134 1.3552778627651192 0.015090713200231434 -6.6890852376594336e-18
67.0 -0.963482424933148 -1.9429727408855064 0.9794903159523585 1.3562406548475805 0.014632714524498299 3.2432197346062636e-18
68.0 -0.9490831081543014 -1.9135067856229582 0.9644236774686566 1.357158952846988 0.014195363407173863 0.0
69.0 -0.935110569480246 -1.884930506478544 0.949819936998298 1.35803546704489 0.01377743263927619 3.054835867321588e-18
70.0 -0.9215460196240903 -1.8572039483432186 0.9356579287191282 1.358872704431433 0.01337778503458026 -8.852096396852566e-16
71.0 -0.9083717600208976 -1.8302895196422557 0.9219177596213581 1.359672986677952 0.012995365615964297 -8.852982892939639e-16
72.0 -0.8955711046652425 -1.804151820264741 0.9085807155994985 1.3604384662931952 0.01262919458097551 4.4408703780139607e-16
73.0 -0.8831283085783344 -1.7787574842500797 0.8956291756717454 1.3611711411683702 0.012278360959243883 4.427298278755873e-16
74.0 -0.8710285022583835 -1.754075035785784 0.8830465335274005 1.3618728676906513 0.011942016885224449 4.4144148198783044e-16
75.0 -0.859257631538786 -1.7300747572289668 0.8708171256901807 1.3625453725828658 0.011619372419080296 4.4151168701154905e-16
76.0 -0.8478024023409525 -1.7067285680030695 0.858926165662117 1.3631902636078883 0.011309690856665361 4.4408862813270553e-16
77.0 -0.8366502298634373 -1.6840099133440751 0.8473596834806378 1.3638090392597588 0.01101228447657495 4.416462337520825e-16
78.0 -0.8257891917973446 -1.6618936619786486 0.8361044701813041 1.364403097549044 0.010726510678398032 0.0
79.0 -0.8152079852006919 -1.6403560119124223 0.8251480267117304 1.3649737439774403 0.01045176847162171 1.1591207244750343e-18
80.0 -0.8048958867021574 -1.6193744035912996 0.8144785168891422 1.3655221987855837 0.010187495279283431 4.440887370849862e-16
81.0 -0.7948427157381122 -1.5989274397738429 0.8040847240357307 1.366049603548455 0.009933164024561318 8.8377265632397e-16
82.0 -0.7850388005565239 -1.578994811519357 0.7939560109628332 1.3665570271843914 0.009688280472068107 2.148211037372611e-18
83.0 -0.7754749467477187 -1.5595572297557119 0.7840822830079932 1.3670454714362832 0.009452380798699943 4.4304040719709425e-16
84.0 -0.7661424080854602 -1.5405963619435528 0.7744539538580925 1.3675158758771104 0.009225029371686636 4.430656186483964e-16
85.0 -0.7570328594827735 -1.5220947734007169 0.7650619139179432 1.36796912248627 0.00900581671389856 -8.831860826910462e-16
86.0 -0.7481383718855995 -1.5040358728925172 0.7558975010069177 1.368406039838102 0.008794357638582696 4.4018835629370626e-16
87.0 -0.7394513889440991 -1.4864038621312086 0.7469524731871094 1.3688274069396498 0.008590289537593351 -1.9043780578747218e-18
88.0 -0.7309647053163679 -1.469183688861377 0.7382189835450089 1.3692339567506904 0.008393270808841582 -6.434811754843614e-22
89.0 -0.7226714464727315 -1.4523610032381846 0.7296895567654531 1.3696263794157537 0.00820297941020261 8.854498362064028e-16
90.0 -0.7145650498808147 -1.4359221172323267 0.7213570673515118 1.3700053252346203 0.008019111528338436 4.4319935737883215e-16
91.0 -0.7066392474623975 -1.4198539668197543 0.7132147193573567 1.3703714073952156 0.007841380352160752 8.846995459854294e-16
92.0 -0.698888049222782 -1.4041440767360978 0.7052560275133157 1.3707252044903073 0.007669514941608165 8.51077692737034e-19
93.0 -0.6913057279621673 -1.388780527595248 0.6974747996330807 1.3710672628373142 0.007503259183360097 -8.865139177205409e-16
94.0 -0.6838868049864196 -1.3737519251892616 0.6898651202028421 1.3713980986186256 0.007342370825955755 4.440897030447643e-16
95.0 -0.6766260367417616 -1.359047371802727 0.6824213350609654 1.3717181998580708 0.007186620587445497 8.857868179231445e-16
96.0 -0.6695184023043553 -1.34465643938909 0.6751380370847349 1.372028028247762 0.007035791329460468 8.850566381222136e-16
97.0 -0.6625590916615854 -1.330569144469513 0.6680100528079274 1.3723280208380666 0.00688967729207151 4.44089427123646e-16
98.0 -0.6557434947271277 -1.3167759246265789 0.6610324298994512 1.3726185916022773 0.006748083384352237 4.440890013726315e-16
99.0 -0.6490671910366961 -1.303267616475876 0.65420042543918 1.3729001328865569 0.00661082452612673 4.440894099747345e-16
100.0 -0.6425259400757048 -1.2900354350081948 0.6475094949324901 1.3731730167545668 0.006477725036645283 0.0
